nScenarios,pv_mean,pv_std,load_mean,load_std,sol,time,memory
71,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,299.33,140.5,271.02
71,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,287.66,139.1,273.94
71,262.66770833333334,270.722787757911,310.025,159.83073859555302,283.94,139.5,268.27
71,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,293.06,141.4,274.03
71,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,322.52,141.9,271.5
71,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,300.35,139.5,274.81
71,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,315.19,139.2,270.25
71,264.95,273.9898732161464,315.43541666666664,165.98518318610968,308.43,141.2,269.3
71,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,318.23,144.8,274.75
71,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,308.35,141.4,267.13
71,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,287.66,138.9,274.31
71,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,295.45,140.5,272.91
71,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,291.64,140.5,271.81
71,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,300.99,142.8,274.73
71,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,331.03,140.7,267.94
71,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,308.39,139.4,276.32
71,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,323.53,140.6,274.08
71,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,316.63,140.2,273.43
71,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,326.64,139.2,272.68
71,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,316.56,139.4,269.04
71,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,295.45,141.5,272.98
71,273.975,282.96677734909684,321.0885416666667,172.01928965828202,300.1,142.0,268.75
71,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,296.26,140.3,270.83
71,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,305.72,141.0,276.41
71,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,336.11,141.0,276.32
71,273.809375,280.5631958958196,324.81875,169.09394597413643,313.21,142.4,271.25
71,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,328.54,154.8,268.41
71,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,321.54,146.7,272.67
71,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,331.67,151.4,273.14
71,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,321.49,154.0,268.85
71,273.975,282.96677734909684,321.0885416666667,172.01928965828202,300.1,150.5,269.66
71,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,287.66,149.3,273.09
71,262.66770833333334,270.722787757911,310.025,159.83073859555302,283.94,166.6,267.02
71,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,293.06,172.6,267.25
71,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,322.52,168.4,269.78
71,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,300.35,161.2,266.27
71,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,315.19,167.2,268.73
71,264.95,273.9898732161464,315.43541666666664,165.98518318610968,308.43,163.2,266.95
71,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,318.23,162.7,267.22
71,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,308.35,162.8,266.15
71,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,287.66,162.0,266.25
71,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,303.98,161.2,267.15
71,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,300.08,163.3,269.08
71,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,309.68,161.1,267.26
71,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,340.35,166.4,270.16
71,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,317.2,161.3,267.47
71,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,332.67,163.2,266.84
71,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,325.63,160.8,265.3
71,276.153125,283.889522215188,332.0708333333334,175.54242181774435,335.85,162.9,267.75
71,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,325.59,161.5,268.51
71,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,303.98,166.0,268.4
71,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,295.45,164.8,268.31
71,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,291.64,161.0,267.61
71,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,300.99,149.6,275.12
71,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,331.03,145.9,273.98
71,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,308.39,141.9,268.4
71,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,323.53,144.7,272.29
71,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,316.63,145.3,269.77
71,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,326.64,140.9,274.12
71,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,316.56,144.6,275.74
71,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,295.45,144.3,273.21
72,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,290.64,147.3,273.71
72,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,286.85,147.1,275.95
72,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,296.13,146.4,273.07
72,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,325.87,147.6,269.5
72,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,303.45,147.7,271.34
72,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,318.41,149.8,276.73
72,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,311.6,148.3,274.13
72,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,321.5,145.3,277.46
72,277.45,278.03394576921715,328.87708333333336,168.0694836959595,311.54,159.5,275.39
72,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,290.64,164.6,280.43
72,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,302.32,149.2,276.56
72,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,298.42,147.5,278.31
72,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,307.98,149.2,275.15
72,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,338.62,144.9,279.34
72,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,315.51,154.0,269.88
72,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,330.95,149.1,277.99
72,275.7604166666667,285.176073344451,328.30625,172.74973999769387,323.91,153.2,272.71
72,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,334.12,164.2,273.96
72,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,323.84,155.8,273.86
72,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,302.32,161.7,274.75
72,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,289.87,155.7,270.59
72,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,286.1,160.3,274.53
72,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,295.33,157.1,270.57
72,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,325.03,161.0,274.07
72,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,302.65,160.6,275.35
72,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,317.59,157.8,267.64
72,267.109375,276.2262444831701,318.009375,167.33250398914146,310.79,157.0,273.62
72,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,320.68,158.8,279.83
72,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,310.71,161.3,276.2
72,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,289.87,166.9,270.36
72,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,298.41,166.9,272.27
72,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,294.58,158.0,271.66
72,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,303.99,157.0,273.07
72,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,334.34,158.4,272.11
72,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,311.49,170.2,265.99
72,273.9302083333334,282.16652372010736,327.715625,174.36068598844,326.8,161.1,274.89
72,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,319.81,158.0,272.54
72,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,329.92,165.8,278.07
72,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,319.72,159.6,272.28
72,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,298.41,159.4,274.16
72,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,286.73,152.5,273.14
72,262.66770833333334,270.722787757911,310.025,159.83073859555302,283.01,157.1,276.36
72,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,292.14,159.5,274.27
72,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,321.59,161.8,269.59
72,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,299.43,164.5,272.0
72,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,314.26,158.8,270.77
72,264.95,273.9898732161464,315.43541666666664,165.98518318610968,307.5,159.1,268.35
72,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,317.31,156.9,272.1
72,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,307.43,162.4,273.96
72,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,286.73,154.8,271.86
72,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,294.53,160.6,269.61
72,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,290.72,168.8,272.91
72,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,300.06,176.3,271.31
72,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,330.1,167.1,276.23
72,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,307.47,172.0,272.11
72,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,322.61,168.8,272.89
72,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,315.7,162.6,274.71
72,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,325.71,167.6,267.25
72,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,315.63,157.5,272.68
72,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,294.53,167.1,278.19
72,273.975,282.96677734909684,321.0885416666667,172.01928965828202,299.18,163.3,271.08
72,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,295.33,170.3,271.83
72,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,304.79,168.7,274.66
72,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,335.18,175.4,274.05
72,273.809375,280.5631958958196,324.81875,169.09394597413643,312.29,165.3,272.72
72,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,327.62,166.6,280.26
72,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,320.62,158.8,281.5
72,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,330.74,152.2,268.64
72,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,320.56,154.0,272.3
72,273.975,282.96677734909684,321.0885416666667,172.01928965828202,299.18,153.3,271.79
72,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,286.73,150.0,271.46
72,262.66770833333334,270.722787757911,310.025,159.83073859555302,283.01,150.6,280.3
72,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,292.14,151.8,271.8
72,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,321.59,152.2,269.32
72,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,299.43,148.5,270.09
72,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,314.26,155.4,274.51
72,264.95,273.9898732161464,315.43541666666664,165.98518318610968,307.5,152.4,270.23
72,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,317.31,157.8,280.96
72,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,307.43,160.2,277.91
72,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,286.73,160.4,270.12
72,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,303.05,179.6,271.36
72,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,299.16,159.4,271.76
72,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,308.75,164.0,272.47
72,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,339.43,168.0,273.44
72,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,316.28,167.2,272.15
72,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,331.75,155.7,275.76
72,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,324.7,151.2,272.21
72,276.153125,283.889522215188,332.0708333333334,175.54242181774435,334.93,155.0,273.69
72,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,324.66,153.1,267.71
72,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,303.05,155.3,269.39
72,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,294.53,154.5,278.51
72,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,290.72,154.0,272.27
72,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,300.06,160.7,270.95
72,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,330.1,167.3,269.93
72,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,307.47,161.1,270.57
72,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,322.61,161.4,278.81
72,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,315.7,155.9,274.17
72,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,325.71,178.0,272.34
72,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,315.63,168.2,271.66
72,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,294.53,156.6,271.79
73,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,289.69,159.8,273.62
73,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,285.89,174.7,278.12
73,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,295.18,185.3,273.93
73,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,324.92,168.3,275.62
73,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,302.49,166.0,274.62
73,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,317.46,165.9,276.89
73,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,310.64,165.4,276.35
73,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,320.55,182.4,276.88
73,277.45,278.03394576921715,328.87708333333336,168.0694836959595,310.59,169.4,275.52
73,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,289.69,172.1,272.52
73,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,301.36,170.2,272.45
73,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,297.46,164.2,273.51
73,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,307.03,163.9,274.22
73,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,337.66,159.6,273.84
73,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,314.56,172.9,277.43
73,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,330.0,166.0,274.14
73,275.7604166666667,285.176073344451,328.30625,172.74973999769387,322.95,162.8,277.23
73,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,333.16,165.3,278.17
73,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,322.89,143.0,274.93
73,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,301.36,142.3,272.47
73,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,288.92,144.2,274.76
73,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,285.15,142.5,278.13
73,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,294.38,142.0,275.11
73,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,324.07,141.7,277.9
73,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,301.7,142.0,278.29
73,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,316.64,140.5,270.25
73,267.109375,276.2262444831701,318.009375,167.33250398914146,309.83,141.2,275.77
73,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,319.73,141.4,271.51
73,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,309.75,140.6,271.96
73,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,288.92,144.1,269.86
73,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,297.45,142.2,273.23
73,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,293.63,143.0,276.85
73,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,303.04,143.2,277.59
73,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,333.38,142.7,276.26
73,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,310.54,143.2,280.16
73,273.9302083333334,282.16652372010736,327.715625,174.36068598844,325.85,138.2,280.08
73,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,318.86,143.4,275.06
73,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,328.97,141.7,276.96
73,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,318.77,141.9,281.36
73,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,297.45,142.0,273.06
73,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,285.78,142.6,275.48
73,262.66770833333334,270.722787757911,310.025,159.83073859555302,282.06,142.6,275.46
73,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,291.18,142.3,278.86
73,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,320.64,143.0,275.8
73,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,298.47,145.5,277.92
73,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,313.31,144.8,275.39
73,264.95,273.9898732161464,315.43541666666664,165.98518318610968,306.55,140.9,278.65
73,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,316.35,142.6,274.03
73,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,306.47,142.2,280.22
73,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,285.78,141.6,273.25
73,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,293.57,141.6,280.25
73,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,289.76,141.7,270.71
73,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,299.11,142.9,280.77
73,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,329.15,140.9,273.0
73,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,306.51,142.3,277.02
73,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,321.65,142.7,278.46
73,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,314.75,143.3,282.95
73,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,324.76,140.8,280.38
73,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,314.68,145.3,274.0
73,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,293.57,141.7,272.67
73,273.975,282.96677734909684,321.0885416666667,172.01928965828202,298.22,141.9,276.52
73,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,294.38,146.1,279.65
73,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,303.84,140.5,278.53
73,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,334.23,142.3,281.56
73,273.809375,280.5631958958196,324.81875,169.09394597413643,311.33,143.7,275.35
73,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,326.66,144.6,273.13
73,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,319.66,142.5,278.38
73,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,329.79,143.3,274.73
73,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,319.61,142.0,271.88
73,273.975,282.96677734909684,321.0885416666667,172.01928965828202,298.22,143.1,279.29
73,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,285.78,141.1,278.46
73,262.66770833333334,270.722787757911,310.025,159.83073859555302,282.06,143.3,273.94
73,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,291.18,140.8,272.82
73,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,320.64,143.9,272.36
73,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,298.47,142.0,274.63
73,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,313.31,147.5,276.15
73,264.95,273.9898732161464,315.43541666666664,165.98518318610968,306.55,146.6,270.15
73,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,316.35,142.2,270.34
73,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,306.47,144.7,277.27
73,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,285.78,144.7,276.2
73,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,302.1,143.3,278.15
73,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,298.2,149.6,273.17
73,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,307.8,143.4,281.29
73,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,338.47,144.6,279.77
73,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,315.32,144.5,273.31
73,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,330.79,141.4,274.15
73,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,323.75,144.3,278.89
73,276.153125,283.889522215188,332.0708333333334,175.54242181774435,333.97,142.3,275.87
73,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,323.71,141.1,277.02
73,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,302.1,142.3,276.18
73,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,293.57,143.7,271.32
73,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,289.76,142.7,272.96
73,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,299.11,143.3,272.63
73,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,329.15,143.7,277.84
73,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,306.51,141.7,278.42
73,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,321.65,141.9,281.12
73,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,314.75,142.2,281.7
73,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,324.76,140.9,276.99
73,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,314.68,146.1,277.96
73,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,293.57,143.5,278.63
74,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,288.76,145.5,281.29
74,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,284.96,145.9,275.35
74,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,294.25,148.8,282.79
74,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,323.99,147.1,275.69
74,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,301.56,146.1,278.84
74,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,316.53,146.7,284.16
74,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,309.71,152.1,279.53
74,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,319.61,146.1,280.54
74,277.45,278.03394576921715,328.87708333333336,168.0694836959595,309.66,146.6,281.73
74,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,288.76,146.0,280.97
74,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,300.43,147.0,280.9
74,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,296.53,146.0,278.24
74,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,306.1,146.4,283.22
74,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,336.73,147.6,282.04
74,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,313.63,145.7,272.9
74,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,329.07,148.3,283.16
74,275.7604166666667,285.176073344451,328.30625,172.74973999769387,322.02,145.0,279.64
74,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,332.23,146.6,280.45
74,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,321.96,144.3,283.66
74,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,300.43,145.9,273.71
74,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,287.99,146.8,274.17
74,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,284.21,147.0,279.89
74,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,293.45,146.6,280.66
74,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,323.14,146.4,275.81
74,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,300.77,147.8,282.03
74,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,315.71,145.3,283.87
74,267.109375,276.2262444831701,318.009375,167.33250398914146,308.9,145.0,284.43
74,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,318.79,146.5,273.36
74,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,308.82,146.1,280.41
74,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,287.99,146.3,275.86
74,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,296.52,147.3,280.46
74,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,292.7,145.9,281.7
74,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,302.1,147.1,274.85
74,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,332.45,144.4,281.41
74,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,309.6,152.5,279.11
74,273.9302083333334,282.16652372010736,327.715625,174.36068598844,324.92,158.4,279.44
74,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,317.93,152.9,280.28
74,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,328.04,147.9,276.18
74,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,317.84,147.9,284.63
74,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,296.52,148.6,276.69
74,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,284.85,149.5,281.03
74,262.66770833333334,270.722787757911,310.025,159.83073859555302,281.13,140.9,279.84
74,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,290.25,150.7,275.39
74,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,319.71,156.6,278.14
74,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,297.54,150.5,275.1
74,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,312.38,152.0,283.25
74,264.95,273.9898732161464,315.43541666666664,165.98518318610968,305.61,151.4,275.28
74,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,315.42,152.6,281.11
74,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,305.54,152.0,278.27
74,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,284.85,152.3,282.07
74,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,292.64,152.1,279.83
