var_0,var_1,var_2,var_3,var_4,var_5,var_6,time,memory
35,39,39,34,35,43,34,767.2463617,61.154059
46,7,50,28,5,20,25,761.99632,61.715385
42,33,47,33,41,49,28,751.9410393,61.170594
15,3,48,9,45,33,24,598.3797619,19.885227
11,10,43,8,30,37,31,592.7555981,19.886635
23,50,26,31,8,4,45,743.3519211,61.733689
12,15,11,29,27,35,44,587.0418191,19.885931
13,11,18,32,7,15,27,606.3706682,19.877482
37,18,33,17,22,32,26,753.3934231,61.73369
42,36,37,51,46,41,22,753.8257856,61.153789
28,18,28,43,51,28,52,749.7685068,61.205076
49,35,11,51,45,52,9,597.397315,19.89649
45,33,19,38,16,25,13,759.9108505,61.370145
27,10,42,14,24,14,50,601.0190914,19.89649
43,12,43,14,5,44,41,769.1380796,59.840569
44,48,40,29,38,6,13,768.5804875,61.73369
31,49,47,44,47,39,49,727.3295789,61.167879
32,35,48,6,47,13,17,764.9024801,59.64473
35,44,6,12,25,19,16,755.3966126,59.64473
19,22,29,18,36,31,35,745.2256246,61.718201
15,44,21,24,17,13,21,747.1325066,61.711519
9,42,47,30,14,48,11,590.5039752,19.896491
36,36,10,33,36,13,5,592.6111293,19.88241
13,37,8,27,17,29,47,739.7351902,59.84057
51,15,6,21,7,46,7,746.432729,59.644729
15,26,3,8,47,38,4,591.7106659,19.896491
25,11,34,20,33,52,22,594.7100248,19.89649
6,21,37,43,14,52,35,752.3357236,61.73369
3,9,11,17,50,51,37,591.5460148,19.896491
27,10,21,21,24,15,51,584.1285934,19.89649
6,18,37,19,15,4,14,731.7432621,59.840569
45,33,34,33,47,4,50,763.0838025,61.721017
32,24,49,52,41,30,23,746.9665203,61.596238
16,51,13,49,42,48,29,737.6287165,57.94745
6,31,49,27,15,39,42,747.891521,61.73369
51,11,45,37,35,45,15,580.9007456,19.896491
8,50,51,38,38,48,52,741.001936,59.84057
46,43,27,12,42,6,30,757.5873792,61.733689
17,30,36,8,52,17,7,748.4245913,59.840569
17,9,39,9,8,27,18,590.0636051,19.89649
4,10,17,22,25,46,24,590.0285256,19.896491
23,3,48,37,5,39,3,593.1070602,19.891563
18,41,39,31,43,7,28,735.824048,61.73369
52,39,29,50,34,43,8,771.6923833,61.162209
23,14,34,34,49,42,34,727.6010687,61.73369
40,17,12,45,26,37,17,751.1096742,61.143545
26,9,11,7,48,39,11,587.7831919,19.88593
39,24,26,48,13,7,45,750.5266356,61.170925
17,23,3,25,44,39,44,588.8673713,19.896491
19,51,39,34,7,35,19,738.35586,61.73017
19,10,14,48,36,18,24,591.7919438,19.896491
52,4,10,46,9,37,39,591.7259839,19.89649
3,14,11,42,31,41,4,590.9395056,19.879594
42,39,20,17,13,42,52,740.2222784,61.656408
37,21,8,46,33,52,24,742.7841887,61.188344
10,24,7,37,49,25,22,590.9214296,19.884522
42,49,25,32,7,8,28,750.8031898,61.73369
15,13,24,43,16,16,35,738.090548,61.733689
44,7,4,39,14,26,29,750.8372679,60.851418
15,27,19,46,28,32,22,744.2795477,61.73216
36,36,3,35,12,10,10,583.1342969,19.89649
5,32,26,7,16,37,25,752.7324669,61.721722
9,40,9,31,31,30,49,600.1872373,19.896491
46,17,3,8,38,49,4,606.9596732,19.888042
41,10,15,11,13,49,46,601.0426302,19.896491
40,45,33,14,39,39,20,752.6858842,59.840569
39,25,14,18,43,23,37,752.2414041,61.73369
23,29,37,22,8,27,35,754.8969178,61.717498
26,48,44,37,22,36,38,758.4628863,61.229519
18,3,19,15,15,24,32,594.8878956,19.89649
16,27,8,49,49,25,35,741.0271902,61.733689
17,27,15,30,39,42,29,756.5748646,61.733689
10,51,17,24,46,31,20,593.0641198,19.877483
41,13,34,30,21,44,43,763.0581465,61.713274
23,24,24,41,45,29,35,755.7415583,61.08159
5,34,45,15,30,15,16,750.6938748,59.840569
6,7,31,18,5,4,36,736.875458,59.84057
41,9,18,14,42,30,6,589.9647312,19.89649
8,12,24,49,43,16,51,727.1624157,59.834937
20,10,37,50,35,14,9,582.6995015,19.876779
30,48,17,5,48,49,20,748.3248703,59.626426
25,5,48,39,33,44,25,736.1926885,61.733689
34,16,45,39,18,36,24,727.1394365,61.73369
24,19,36,15,32,48,33,743.8086541,59.840569
32,35,42,18,32,14,27,754.3101394,61.73369
52,3,24,34,44,18,14,581.7496603,19.896491
46,19,19,36,8,20,22,754.9000559,61.283707
3,48,46,34,7,35,29,586.0666451,19.896491
42,17,51,16,47,29,49,748.3571715,59.838457
25,3,19,46,37,33,17,584.7887096,19.89297
6,37,4,52,50,25,30,725.0422182,59.64473
38,8,20,23,20,5,35,729.5143087,59.84057
50,34,18,15,25,15,18,740.7803488,59.840569
5,15,12,6,27,26,18,735.2984459,59.64473
33,25,33,6,52,34,32,734.5205135,59.636281
38,26,21,42,5,32,32,744.5558758,61.173865
25,4,40,39,47,21,16,731.6553888,61.73369
48,20,40,52,26,13,22,743.4777861,61.169796
45,12,23,7,52,34,36,746.1301858,61.723833
46,18,29,22,25,50,26,754.8328948,61.725111
5,12,14,32,15,50,32,741.5171311,59.840569
40,52,15,31,21,28,32,752.5759187,61.73369
22,52,37,41,20,19,48,742.5922191,61.713638
15,21,26,26,40,31,8,736.1632595,59.840569
16,38,21,47,17,44,43,739.5737848,61.73369
26,29,8,29,47,18,35,743.3415601,61.733689
21,19,40,22,42,8,50,729.5138566,61.733689
8,43,7,26,18,47,39,741.5467761,61.73369
28,42,34,19,12,48,15,736.8061261,61.73369
36,36,21,27,19,52,29,745.0861344,61.24307
16,10,40,30,14,46,34,578.6345594,19.887339
45,52,36,43,39,22,36,762.7574,61.168879
4,28,6,18,5,12,19,725.6903038,59.623609
8,24,21,7,26,6,26,750.6756337,61.727354
18,52,20,21,27,12,16,741.5166748,61.73369
34,35,33,34,19,36,8,704.4117491,61.733689
46,10,31,21,32,43,44,594.7203238,19.89649
17,8,5,48,46,24,40,746.3542128,59.644729
19,37,41,4,24,28,41,739.2042263,61.522361
3,32,12,52,39,3,44,600.0782168,19.889451
10,31,28,33,45,29,40,592.0929346,19.877482
4,19,40,27,46,14,46,736.2590249,61.724538
4,4,24,39,47,26,37,734.9208825,61.733689
21,39,31,52,35,7,50,738.9439795,61.713977
20,49,30,48,4,32,37,733.1896102,61.716089
5,12,9,29,24,13,49,592.6399622,19.896491
29,36,30,14,8,16,13,763.0577605,61.720314
31,37,17,34,37,38,29,732.6432004,61.68815
20,51,6,32,39,5,4,736.4320326,59.644729
19,46,35,38,17,16,30,742.7819452,61.721018
14,22,6,16,26,5,44,733.8340518,59.644729
41,43,31,23,16,27,41,764.4957151,61.73369
36,27,9,19,33,51,51,594.5160306,19.876074
43,40,9,9,10,8,44,597.8064075,19.89649
23,39,41,23,6,26,16,711.4978216,61.717497
17,46,10,50,43,28,48,595.2849791,19.896491
15,5,32,49,25,15,35,741.9008605,59.84057
33,10,52,38,40,6,40,589.2395627,19.89649
16,26,15,21,37,16,36,750.5774748,61.73369
45,3,28,36,30,15,20,587.1673076,19.876075
14,46,39,41,45,46,21,726.2895679,61.733689
19,45,32,47,18,48,18,742.2945759,61.659442
40,47,17,31,34,5,41,751.8334284,59.823673
47,38,18,6,41,7,12,750.3322752,59.64473
47,14,6,52,4,46,26,736.2853799,59.362615
47,17,15,48,51,13,31,746.4311645,61.174276
12,47,9,24,25,25,8,583.4475822,19.896491
50,34,25,46,36,18,52,758.9079826,61.168264
38,3,14,32,5,35,41,595.8805585,19.89649
49,7,49,37,46,51,7,761.4286954,61.732281
44,45,21,5,18,38,40,754.0655658,59.641913
46,16,18,33,23,34,17,759.8754883,59.84057
5,50,3,20,3,51,37,580.8361604,19.896491
30,25,13,41,52,26,43,733.5211539,59.840569
40,15,47,13,16,8,34,750.0960617,61.733689
30,30,40,27,49,13,8,743.9081931,59.84057
28,7,27,28,25,48,32,705.481813,61.732758
48,13,51,52,37,28,39,747.4951055,61.16995
40,50,44,20,32,24,8,757.7457075,61.733689
30,9,15,38,8,16,40,588.831249,19.894379
23,46,21,42,42,32,22,730.409472,61.460394
20,8,8,34,38,26,35,737.2032692,61.733689
6,25,3,9,3,16,43,588.0171378,19.896491
11,45,52,44,42,34,3,594.6187866,19.89649
47,27,38,28,7,35,30,756.0350685,59.826489
43,44,39,44,45,33,22,771.4315984,61.169164
5,12,47,26,51,19,25,748.4046531,59.840569
51,12,10,29,23,10,22,599.7306166,19.884522
9,12,39,9,40,18,46,585.6766086,19.883818
22,23,14,37,8,21,41,751.9804537,59.840569
22,24,37,52,35,17,51,746.8852887,61.687162
18,11,43,6,45,37,11,601.9410324,19.894379
19,16,21,16,32,52,12,761.282131,61.73369
10,46,20,43,24,49,28,589.7277236,19.896491
16,30,6,47,36,20,51,735.1047451,59.64473
37,12,20,14,22,17,36,756.2360437,59.835642
14,38,36,21,47,14,16,740.1641693,61.733689
18,42,30,47,32,31,38,749.7094381,59.877474
45,28,26,21,5,13,17,770.0901177,61.727354
3,36,42,43,3,16,52,585.1674056,19.883114
11,48,36,10,22,4,41,586.956964,19.892267
14,43,16,47,24,38,17,744.6717606,61.733689
43,12,16,48,38,40,24,757.4471996,61.159217
19,44,33,6,23,35,23,766.6832924,59.627833
11,50,13,33,42,49,15,589.9554422,19.89649
9,5,45,3,12,21,28,588.0937803,19.878186
29,24,32,45,26,5,38,744.3237221,61.733689
7,52,27,29,52,38,44,760.1369627,61.73369
37,26,5,34,16,38,47,770.5323222,60.576006
28,45,35,14,28,19,22,742.88063,59.840569
46,13,11,38,42,15,26,588.4441564,19.896491
31,36,50,23,30,51,42,748.8798122,60.974348
5,33,47,24,30,36,35,750.0323255,59.84057
46,40,5,43,25,45,12,759.7310908,60.121644
28,26,13,52,35,22,6,752.2386303,61.227723
43,46,19,41,26,21,36,768.9101477,61.1077
35,17,46,43,43,8,40,736.4259717,61.73369
5,31,36,51,42,42,49,744.4129977,59.84057
3,6,35,21,6,27,20,589.9244833,19.89649
8,32,18,6,23,37,25,750.8990772,59.644729
26,52,39,51,7,12,30,751.2758303,59.840569
52,34,50,45,38,48,24,762.8735349,61.171525
25,8,33,32,21,17,50,732.8352466,59.840569
16,39,27,12,16,52,48,742.1401644,61.733689
37,49,40,49,34,4,14,744.8178985,61.164843
32,52,16,25,20,4,25,755.8589201,59.824378
10,42,35,36,26,46,21,590.5825603,19.876075
23,50,16,47,31,8,25,731.0432813,59.82297
22,43,32,5,44,26,4,756.5376077,59.629242
39,40,13,15,35,32,41,755.1747279,61.733689
26,10,51,17,5,36,45,598.3198562,19.896491
51,36,27,27,51,49,25,762.369704,61.180178
25,11,3,19,3,11,24,583.8910506,19.89649
16,5,32,27,42,19,35,743.4465711,59.82649
29,30,3,36,48,27,9,592.1257851,19.890858
23,4,50,47,36,35,38,748.6346807,61.73369
27,14,48,26,42,26,12,738.5768473,61.713978
34,52,30,45,12,37,41,753.7355664,61.593381
46,31,51,39,35,37,27,762.8149517,61.113593
24,42,5,45,32,27,52,751.5910895,59.644729
25,24,5,13,34,29,25,752.6913927,57.744569
17,8,19,27,34,50,31,752.7029696,59.840569
4,50,46,28,17,13,8,745.4518068,61.733689
9,19,24,28,7,12,16,588.0861619,19.89649
21,34,38,13,36,42,34,743.8768902,61.73369
52,24,17,25,43,44,48,751.7579217,61.699916
26,30,18,49,24,44,37,740.4072545,61.730169
41,12,8,44,38,52,17,750.379055,61.24951
24,41,30,42,29,19,5,732.7823319,61.727353
38,23,24,44,38,48,41,748.7124548,61.170604
40,19,26,45,43,49,31,748.9779437,61.168666
4,8,29,33,34,35,45,728.6099524,61.733689
35,17,11,12,17,21,28,581.2668419,19.885226
42,49,7,32,34,33,50,751.205266,61.73369
17,33,16,36,37,51,19,727.3612275,61.733689
19,31,35,25,29,15,52,741.011384,61.733689
43,38,21,39,27,29,27,752.5501025,61.354764
22,51,36,20,21,23,16,750.8016698,61.731577
36,47,33,17,17,38,46,741.3666561,61.73369
17,41,22,13,15,36,27,725.2116835,61.73369
26,52,28,18,43,34,46,740.358794,61.733689
22,21,51,28,45,28,52,747.8481472,61.26996
25,24,52,18,29,40,5,730.3188355,61.733689
4,14,18,6,50,17,17,741.3781607,59.64473
43,39,40,12,28,51,8,758.6547372,61.713273
27,11,5,23,3,24,28,602.2308843,19.879594
34,17,41,25,52,36,22,763.3153951,61.722732
10,3,12,4,43,31,23,590.1776042,19.89649
16,34,19,35,36,48,29,740.8709617,61.73369
13,36,47,36,4,44,52,733.9396598,61.720314
20,6,49,51,18,50,16,753.8998089,61.733689
52,12,18,40,6,26,18,763.6679897,61.733689
3,10,12,8,31,22,8,593.8051214,19.89649
6,10,18,40,22,47,52,597.856673,19.89649
45,35,36,22,28,27,7,769.039537,61.725242
24,39,21,35,20,33,13,750.5934539,61.714681
40,26,45,23,26,20,13,753.1201491,60.138991
17,51,21,32,36,28,29,748.0448067,61.71961
44,35,29,18,28,16,5,763.6787241,61.733689
35,33,22,5,32,41,16,751.0382862,59.644729
18,22,35,13,30,6,46,735.9588928,61.73369
29,5,30,17,19,50,27,752.6150398,61.715385
8,40,18,18,36,34,42,718.2537599,59.825082
17,29,9,10,28,26,3,589.4327281,19.896491
44,21,36,26,17,21,48,769.5915866,61.698908
5,30,31,22,35,13,43,741.1736243,59.822969
12,47,27,43,49,28,15,742.93379,61.73369
27,52,42,12,30,32,45,740.4466181,61.73369
11,28,5,45,46,41,40,589.5827072,19.896491
37,19,23,16,47,8,6,748.5335224,61.73369
48,42,13,19,45,14,7,745.7241199,61.733689
9,12,36,44,27,3,13,579.3253262,19.89649
40,15,8,45,50,49,33,755.6788113,61.264909
21,11,43,29,27,45,15,590.4980886,19.89649
45,39,3,31,32,11,4,589.1573164,19.89649
12,15,27,52,15,37,8,721.4067609,61.73369
52,6,8,37,50,40,46,750.0229008,61.733689
24,51,31,32,17,49,30,739.0915809,61.729391
42,3,45,49,12,41,29,581.9697452,19.89649
11,5,15,49,10,15,44,577.7140918,19.896491
10,19,47,14,21,46,29,579.8789167,19.892971
21,40,39,42,17,49,50,746.9894371,61.73369
27,14,21,19,28,18,39,749.207603,61.246424
39,24,5,4,42,26,35,755.2405691,59.44889
8,26,5,49,25,29,4,727.2732737,59.644729
38,42,47,29,4,46,4,740.7487364,61.73369
27,8,6,48,5,18,43,738.8411937,59.64473
21,29,15,4,37,15,47,743.9735744,61.537849
32,5,46,36,42,23,32,734.8352854,61.731578
4,18,17,28,42,32,36,733.3747883,61.719609
40,22,22,8,19,26,46,749.3505034,59.840569
14,23,30,15,40,22,38,735.1038153,59.824377
33,41,17,49,13,5,4,743.5465581,61.647907
37,15,38,22,40,24,7,761.020674,61.73369
6,51,22,35,8,16,41,747.6867056,61.733689
7,40,11,26,3,51,4,581.758872,19.890859
30,13,20,14,29,4,47,756.487741,59.84057
11,20,34,4,23,30,38,586.3058188,19.890155
46,28,12,39,35,25,19,773.749054,61.421527
32,7,8,34,42,31,33,750.2854321,61.73369
44,19,50,32,28,38,8,743.6594899,61.73017
38,24,49,17,14,47,37,744.0037525,61.73369
18,50,10,21,44,31,33,598.4296155,19.896491
12,11,32,52,44,3,20,585.9496367,19.88105
17,47,44,21,49,24,22,740.3003688,61.715385
10,47,38,38,44,25,33,586.4345202,19.89649
17,36,48,44,26,13,20,730.0185297,60.430446
15,11,28,5,36,52,16,598.5768027,19.885226
13,30,12,7,52,17,39,746.9761255,61.733689
26,31,39,24,12,35,32,740.08255,59.828601
5,3,38,51,41,50,50,589.4619458,19.876778
13,23,49,51,27,47,34,743.9429131,59.840569
7,6,25,50,26,37,39,749.030232,61.733689
32,10,43,3,15,4,31,584.0280452,19.896491
21,24,22,24,28,13,7,744.312417,61.72665
52,9,19,15,39,32,49,582.9910417,19.896491
5,50,31,26,42,33,7,742.3068676,61.73369
47,7,12,23,20,24,13,742.9314182,59.830009
45,15,32,13,5,15,49,758.3085475,61.718202
37,52,12,48,44,42,47,745.2520196,61.158508
20,12,30,25,36,27,38,746.1599889,61.73369
25,41,6,44,51,21,42,743.6422632,59.644729
43,11,12,47,23,28,12,583.4868574,19.878891
38,7,42,49,31,21,17,739.5454328,61.209307
49,9,13,32,47,22,25,587.5132785,19.89649
50,18,10,36,45,11,11,584.434516,19.89649
50,11,15,30,6,21,43,588.4597938,19.877483
3,42,35,10,6,11,40,597.9234178,19.89649
51,15,8,34,36,45,52,757.5731854,61.733689
44,16,50,34,48,18,18,755.2460935,59.840569
23,21,14,17,36,16,48,737.2786636,61.71257
39,32,42,52,40,31,8,743.1676822,61.170873
10,44,36,22,28,26,21,586.5937917,19.879595
50,41,23,42,17,6,8,767.9439602,61.157642
22,46,30,18,48,26,51,750.5825689,61.73369
32,35,37,37,36,36,14,739.3444085,59.870901
22,14,28,48,34,48,18,742.9872913,60.759158
51,31,45,21,41,49,28,742.3316238,60.402142
38,48,20,36,52,39,18,756.6650641,61.723534
8,18,40,44,38,48,47,727.3509843,59.840569
3,32,49,22,14,30,19,588.4610903,19.88945
29,19,17,23,15,21,4,748.6536136,59.840569
48,20,35,6,13,41,13,770.757107,59.64473
52,23,24,46,47,7,40,759.203593,61.175951
50,14,3,4,18,46,32,590.6919267,19.89649
12,19,9,40,29,26,6,592.1111732,19.896491
34,3,30,27,35,46,21,583.0503039,19.896491
46,7,51,50,49,32,31,756.3929741,61.164801
30,24,16,47,28,7,44,736.3307474,61.724537
20,34,43,37,39,13,6,749.6171575,61.73369
50,44,47,23,14,4,28,755.5211747,59.84057
8,11,14,12,42,51,25,588.454843,19.896491
37,4,11,41,5,35,31,593.7502453,19.896491
38,3,35,43,15,23,32,598.5806172,19.89649
46,49,44,23,12,26,13,757.8905745,59.840569
33,16,47,13,24,19,19,741.4908302,61.733689
46,38,34,45,31,4,45,774.8990276,61.167638
16,5,33,6,24,46,32,767.8464131,59.636281
41,20,9,26,28,32,32,599.1977282,19.896491
16,41,15,7,22,40,14,758.3953893,61.729465
24,17,20,33,52,32,33,751.7436757,59.8421
8,32,6,15,48,8,4,743.6783593,59.639801
10,24,50,18,12,27,29,601.6297991,19.888043
52,28,11,35,38,10,9,588.5290344,19.89649
26,9,24,50,18,48,13,589.5238154,19.896491
19,11,12,26,39,23,48,595.1877522,19.896491
46,49,39,6,15,51,35,757.3569005,59.632762
25,50,6,40,45,40,52,741.1939864,59.64473
34,33,25,26,4,25,31,763.1409178,61.733689
22,50,19,5,37,21,6,768.255687,59.64473
9,46,21,33,45,18,10,592.8594146,19.89297
14,37,43,6,34,49,29,760.2895942,59.64473
11,38,28,28,19,48,7,590.4521616,19.895083
42,36,25,21,34,4,12,738.6685398,59.840569
46,13,35,34,32,36,14,748.5509171,61.733689
23,20,49,47,41,23,44,741.8664446,61.593049
37,3,18,8,19,23,31,588.628983,19.89649
40,8,12,18,18,29,13,741.5393691,59.840569
45,46,9,26,19,51,42,596.2200048,19.881003
7,11,36,32,37,26,38,596.9668708,19.896491
20,52,20,5,18,37,15,750.6395667,59.644729
44,37,21,28,8,42,25,737.2870932,59.84057
35,17,44,38,8,13,36,743.4827232,61.732161
29,24,27,28,13,39,37,758.2114656,61.144452
34,10,44,26,14,27,13,586.9155262,19.89649
31,17,37,30,15,18,26,753.0681357,61.724538
32,50,33,37,44,23,6,748.181711,61.730558
14,29,51,12,33,8,46,754.4385357,61.733689
8,39,34,13,26,16,44,726.801218,61.73369
4,27,19,22,38,30,35,733.6943054,61.733689
28,35,7,4,19,25,23,749.95292,61.518137
15,44,29,45,6,27,46,735.7756863,61.73369
24,45,21,14,29,8,50,745.4958768,61.733689
14,51,42,18,39,34,46,735.299835,59.820153
48,8,27,31,7,38,23,747.1443541,59.84057
13,28,52,22,42,18,51,739.5890636,59.838457
13,3,36,8,33,30,23,589.8991013,19.892266
31,31,23,27,21,26,47,745.9562595,61.091652
38,38,52,41,34,38,13,746.8754749,61.174436
15,10,33,49,17,7,27,580.0371208,19.879595
11,38,10,4,22,15,18,590.9730382,19.896491
16,41,28,22,16,39,23,735.3375354,59.840569
36,11,22,15,52,12,46,587.3147089,19.890858
15,51,17,25,41,12,6,730.4650772,59.84057
33,27,26,13,39,4,34,745.2754416,61.73369
12,44,6,24,8,40,17,731.3630927,59.643321
8,36,12,45,30,52,31,740.726084,59.84057
23,11,29,9,26,20,46,584.4105439,19.895083
26,19,51,4,21,28,49,734.5741768,61.537849
43,18,52,30,18,18,7,738.9311767,59.84057
4,39,11,15,39,26,33,585.9228916,19.89649
30,15,7,51,28,50,36,735.946907,59.840569
28,12,24,52,21,52,26,746.0543091,61.733689
14,24,5,47,41,29,36,743.7469449,59.644729
10,45,30,3,30,36,37,581.9299567,19.880298
34,38,28,43,50,42,40,745.8344896,61.16453
18,29,12,8,38,45,42,755.1330197,59.84057
30,16,50,17,33,42,19,757.2895153,61.73369
46,29,8,43,29,14,7,754.3465087,61.151968
6,40,51,50,45,47,16,759.5918434,61.733689
44,28,27,34,40,5,36,759.8540986,61.670121
46,36,16,33,41,13,12,758.622103,61.71363
22,47,5,42,25,14,48,735.7690918,57.75161
31,35,8,43,31,30,42,730.4140286,59.840569
41,37,29,15,44,29,7,755.9721725,61.713977
48,48,29,13,35,42,26,742.691638,61.718201
10,12,10,32,6,36,3,594.7096179,19.896491
18,9,20,27,22,35,12,578.1427209,19.896491
4,12,3,13,30,18,17,581.6460216,19.894379
49,29,36,8,7,37,43,758.2501991,59.840569
26,47,34,44,4,33,33,740.6625657,61.733689
9,42,45,24,24,19,32,587.6238623,19.89649
30,29,28,25,33,38,47,742.4594548,61.512978
45,40,4,27,18,23,36,748.5717671,61.53785
52,9,22,19,35,52,9,580.718781,19.896491
50,30,10,38,13,50,6,585.1515296,19.896491
14,31,31,33,28,35,24,738.5309114,61.716793
48,28,15,43,20,34,46,774.8140125,61.153074
33,34,22,52,34,21,22,736.9074285,60.006102
35,10,23,29,15,22,5,584.6045389,19.896491
37,13,26,30,36,23,33,737.9661982,59.827897
46,31,3,38,24,18,14,590.6415365,19.896491
47,3,9,9,34,26,39,596.3735833,19.876075
26,5,25,50,29,18,4,738.1531565,61.733689
47,44,21,21,29,18,43,749.4420526,61.733689
27,15,23,35,41,14,49,741.0664139,59.820154
42,52,34,18,18,25,17,752.1842577,61.720313
26,45,8,12,18,46,46,756.8750689,61.733689
17,31,34,41,28,47,45,734.2095695,60.854673
16,10,47,11,11,49,28,578.9900496,19.878187
19,33,18,25,42,12,20,738.9636478,61.723834
41,49,29,17,34,24,14,754.8833511,61.714682
26,30,52,42,5,15,23,740.3071334,61.73369
13,39,48,42,21,42,5,742.853919,61.733689
11,38,11,7,36,26,18,607.9156766,19.89649
18,5,32,6,17,47,35,788.2410207,59.64473
30,42,39,47,5,23,25,764.6869326,59.840569
11,16,31,41,40,40,46,625.2954586,19.89649
45,9,48,6,38,29,41,625.1049554,19.896491
6,31,34,40,39,22,47,772.5762141,61.73369
43,16,17,23,27,50,40,791.9140973,61.71609
15,4,19,46,21,36,22,774.3344977,61.729465
3,14,26,3,13,42,22,624.5483129,19.89649
19,21,38,24,47,4,12,793.2958899,57.938297
11,39,43,4,46,39,5,638.035677,19.896491
29,11,40,34,33,42,12,634.2734137,19.895083
8,6,19,42,28,52,45,777.9743717,59.84057
6,51,21,20,32,6,52,793.0235045,61.733689
19,5,50,44,32,36,27,774.4991622,61.73369
3,45,31,11,51,24,10,603.6534641,19.89649
21,46,24,18,6,17,46,764.3161581,61.721017
8,14,52,20,31,36,34,735.7378497,59.84057
51,7,23,34,14,26,19,778.6871448,61.733689
39,22,48,40,23,13,32,768.4031255,61.099552
28,44,44,51,44,48,24,746.5482628,61.0807
19,50,26,8,40,15,38,742.2939358,59.840569
24,52,14,17,46,51,38,761.2209544,61.719609
6,42,49,51,40,41,49,748.4145753,61.73369
3,16,35,7,37,30,32,602.5922048,19.89649
16,9,28,48,23,31,47,599.5061002,19.896491
39,46,30,7,46,23,41,758.1174767,61.733689
40,12,39,20,18,36,32,775.9630673,61.723834
8,48,41,44,43,34,18,750.8259306,59.84057
7,17,16,18,31,26,50,753.5330124,61.723833
42,11,7,7,48,29,37,604.297056,19.896491
20,40,32,32,4,22,36,741.5896704,61.728761
9,52,35,45,21,39,51,602.5039017,19.89649
41,41,42,4,21,41,19,761.1519608,61.535738
37,49,9,37,18,35,10,585.9573641,19.890858
44,8,47,4,31,16,20,750.3535154,61.537849
6,25,33,27,15,8,8,751.0773077,61.720314
52,4,10,18,47,25,50,583.401068,19.885227
18,16,3,10,28,48,23,592.1237719,19.89649
16,22,48,42,46,48,16,742.3581889,61.733689
34,42,33,18,12,7,13,731.5059359,61.730874
27,40,38,14,35,21,42,746.5111592,59.828602
5,9,44,32,15,30,4,582.8593059,19.89649
44,38,27,37,16,19,47,754.700515,60.543852
5,47,3,31,3,24,14,574.6073217,19.896491
38,31,27,48,44,14,34,742.4944699,61.150366
21,35,27,13,14,25,8,741.5538206,61.717498
30,46,27,47,25,45,5,740.0874507,61.733689
9,39,38,45,34,51,19,601.2036273,19.89649
12,37,33,5,25,44,16,734.8194478,59.644729
11,36,27,43,46,29,24,589.8340971,19.89649
18,21,14,47,44,27,28,733.1406689,59.84057
8,45,15,41,51,13,35,730.9687059,59.840569
28,31,20,39,32,23,42,744.8228655,60.823092
12,12,48,15,16,40,43,731.6077623,59.840569
49,20,33,43,40,5,6,769.2103901,61.275624
23,43,46,30,12,38,4,735.257967,61.731577
3,16,45,5,21,4,36,591.2505512,19.89649
45,11,52,23,38,27,9,598.8898745,19.89649
50,7,22,34,51,30,4,745.4360399,61.730169
29,20,41,47,32,32,30,747.7190113,61.385148
30,17,8,32,35,36,40,746.752368,61.73369
32,30,23,32,26,12,6,721.5471199,61.71609
45,39,22,15,34,45,20,752.0815771,59.84057
12,38,38,19,45,41,24,735.691958,59.84057
25,11,35,25,51,32,39,576.3054812,19.896491
44,45,29,49,42,32,52,759.819052,61.148539
51,7,16,5,49,18,14,761.3998818,59.644729
52,14,27,39,40,32,25,755.5416827,61.279141
12,35,47,12,46,35,17,711.4227183,61.712569
49,51,47,23,29,41,5,757.6026278,59.84057
48,11,14,49,20,17,24,589.4553754,19.89649
41,17,45,17,27,13,35,743.6570435,61.726649
15,30,8,52,28,32,37,738.6385641,61.73369
3,52,10,7,28,21,27,591.8747134,19.89649
13,10,37,24,25,29,17,588.6246746,19.896491
11,19,27,28,33,45,14,588.775352,19.896491
38,15,46,24,18,33,37,736.7640591,61.733689
3,35,17,19,39,52,32,583.7620618,19.896491
12,32,8,26,39,5,18,744.6819913,61.715386
3,35,29,3,7,38,26,585.8873746,19.890155
14,52,10,36,46,51,8,579.462079,19.883818
33,50,49,27,24,52,23,741.878144,61.242917
30,7,14,22,39,14,47,748.3605971,59.840569
41,23,4,46,13,43,52,746.1863518,60.847303
34,18,13,28,19,39,31,735.3786016,61.73369
11,48,45,3,30,31,7,596.2575758,19.891563
19,28,13,42,21,22,50,736.5513132,61.716089
26,20,6,26,6,24,33,709.3706009,57.751609
51,29,4,29,15,27,32,752.7918832,59.64473
46,17,40,44,12,41,41,771.275897,61.008675
26,51,29,16,47,6,42,752.3897877,61.714681
36,48,10,3,48,44,12,580.6640835,19.896491
32,23,6,13,21,40,29,747.3277776,59.64473
14,30,47,35,51,20,14,724.54248,61.724538
44,46,6,39,16,6,27,753.7558258,59.488962
19,23,29,39,44,33,30,750.2890038,60.881712
37,33,50,5,18,30,8,744.122406,59.644729
24,23,49,34,38,13,37,748.311553,60.721017
21,50,27,27,32,14,24,749.4213459,61.733689
39,42,41,25,38,23,44,753.8015664,61.503717
37,51,43,35,49,13,26,753.7762182,61.685034
34,39,34,21,49,34,50,734.6954062,60.419158
10,29,32,11,3,40,47,592.9039769,19.876779
27,45,43,40,37,47,23,742.3403249,61.277353
25,29,20,20,44,49,32,753.1662006,61.73369
43,48,18,17,27,40,7,766.7837298,61.715385
