var_0,var_1,var_2,var_3,time,memory
39,13,37,33,945.5809679031372,47.450994
9,46,22,23,741.886538028717,35.282204
49,22,15,50,730.61177277565,46.294537
13,48,42,16,711.1682996749878,43.021603
38,25,31,24,741.0601115226746,47.460378
9,39,26,21,713.1414387226105,35.282261
25,52,30,47,751.3952071666718,47.460581
28,24,29,15,721.896237373352,47.436206
30,47,17,20,744.1972146034241,47.325995
48,24,8,19,748.8878843784332,33.150024
43,40,52,44,764.6671206951141,47.460023
24,33,42,28,731.1544723510742,47.459771
49,12,42,44,775.0082654953003,47.460091
46,8,46,44,720.0253820419312,47.460968
32,36,7,40,700.3517110347748,30.918894
19,34,31,50,747.0463075637817,47.434245
18,41,43,6,810.5596885681152,38.340639
48,40,46,22,793.4697725772858,47.461483
17,17,29,28,763.5637686252594,47.328223
40,47,45,18,754.6043872833252,47.458827
11,32,46,9,742.7137055397034,39.167322
42,12,27,18,780.2948091030121,47.458363
42,41,31,15,803.9404876232147,47.436206
6,43,33,37,630.302277803421,28.595167
23,15,37,4,645.8690686225891,34.425452
52,43,47,45,647.4344654083252,47.474357
31,44,47,14,647.5035271644592,47.447222
27,36,23,37,650.7409369945526,47.468646
16,7,6,13,657.8200979232788,28.71087
31,20,40,19,658.5939121246338,47.461555
26,14,13,9,658.7575354576111,43.024198
36,15,12,50,658.7250967025757,41.103837
25,10,6,13,659.785683631897,28.714201
10,12,9,20,659.9995090961456,35.243074
37,34,52,48,660.6340012550354,47.474286
49,14,17,24,662.013929605484,47.340695
40,5,14,52,662.5094802379608,44.935543
6,37,28,41,662.7187967300415,28.600656
7,32,30,13,664.4907219409943,31.045125
47,42,27,42,667.3696005344391,47.473938
43,40,28,39,671.62282371521,47.464361
15,9,15,27,675.5067019462585,46.307982
42,42,52,15,683.5341339111328,47.447545
15,14,39,6,608.758339881897,38.346104
7,4,18,11,588.636020898819,30.866995
22,37,49,32,595.2855408191681,47.449993
10,6,35,21,585.9800732135773,37.259914
4,5,35,27,593.2976546287537,23.292271
5,51,44,27,595.6619474887848,25.819195
36,26,34,21,612.8764250278473,47.466739
13,45,31,33,612.8256397247314,43.008773
4,9,15,45,598.8700668811798,23.270872
29,24,12,24,590.7509832382202,41.091881
13,45,32,42,607.1223475933075,43.026621
29,16,41,42,608.9407024383545,47.447872
5,52,14,15,613.6705176830292,25.814533
25,33,22,22,613.8794097900391,47.449462
22,21,49,14,616.1269986629486,47.424704
46,37,44,23,615.3191266059875,47.450947
34,31,7,45,613.3654968738556,30.924646
44,49,25,45,626.3275105953217,47.466699
17,13,5,38,602.2087609767914,26.693751
42,17,25,38,628.28870844841,47.44676
22,32,42,44,642.6305165290833,47.460939
27,41,24,20,640.7021036148071,47.455421
17,9,22,32,625.6928632259369,47.32769
44,36,29,37,647.987868309021,47.459954
9,16,37,34,631.1444234848022,35.282022
12,23,21,50,658.9806261062622,41.109939
49,6,6,44,630.7773010730743,28.59039
11,13,49,12,652.1213688850403,39.183353
31,31,25,12,658.7500989437103,47.221
34,50,11,42,653.9868113994598,39.170195
35,32,18,19,651.024819612503,47.432919
19,23,21,20,648.2801275253296,47.434832
41,42,17,29,661.4032962322235,47.326399
37,10,13,46,641.443943977356,43.009849
16,28,48,46,651.8021078109741,46.985177
19,30,21,51,663.2565925121307,47.431837
6,14,11,48,653.4616405963898,28.576384
51,8,9,13,657.201952457428,35.222063
25,9,20,26,657.4149098396301,47.442548
32,51,12,29,668.0850625038147,41.100727
44,44,39,6,565.5105168819427,38.346212
42,12,27,18,569.5786256790161,47.467253
25,11,51,24,572.9674875736237,47.46706
18,20,12,8,573.2669727802277,41.130865
14,8,40,18,574.1858415603638,44.930769
27,11,24,42,577.3861815929413,47.469388
39,28,50,43,579.2968502044678,47.464551
49,17,50,45,581.5990145206451,47.466153
30,45,14,39,582.9715054035187,44.931144
39,4,16,14,583.262535572052,46.915759
31,22,13,47,583.3227045536041,43.033072
4,28,16,7,584.8717789649963,23.234857
7,17,35,46,585.3331272602081,31.051591
50,45,46,28,590.877103805542,47.474159
38,4,18,7,591.9421162605286,40.251949
14,38,26,31,592.3159580230713,44.937294
27,52,37,10,597.8997113704681,45.890773
37,50,35,34,598.5557346343994,47.474255
36,40,47,15,599.0393297672272,47.446729
24,9,15,49,606.0567061901093,46.307513
46,33,11,29,546.2283754348755,39.179557
7,38,32,24,533.2094626426697,31.04604
23,52,17,18,543.2431523799896,47.331137
15,35,9,42,539.6243410110474,35.236533
10,49,51,40,537.0395154953003,37.262616
4,50,9,51,534.1664760112762,23.147992
16,52,13,52,543.6657512187958,43.02604
36,18,15,36,536.6906311511993,46.286366
14,49,27,46,537.4656100273132,44.909581
16,15,40,51,540.1113073825836,46.970979
44,50,14,44,551.1675672531128,44.929643
16,32,16,6,544.6893260478973,38.346575
38,52,24,48,539.1613147258759,47.449586
44,9,49,46,550.3472800254822,47.467518
24,10,9,4,542.4384834766388,34.352984
31,12,39,32,541.5979073047638,47.447189
13,38,31,27,545.2696552276611,43.009329
26,47,23,16,551.9171214103699,47.438187
34,26,28,16,547.7168469429016,47.43916
27,52,13,19,561.9170863628387,43.004559
24,37,41,39,573.6367514133453,47.454486
48,7,29,41,576.2238988876343,47.46055
23,20,31,16,582.5435783863068,47.443421
48,10,38,33,578.9901351928711,47.455502
45,25,41,31,591.226900100708,47.457098
6,45,16,47,589.8497421741486,28.586787
39,39,21,16,590.2299191951752,47.448964
24,12,18,27,585.1588890552521,47.433844
38,46,46,38,586.0170757770538,47.459813
11,50,24,29,589.0645170211792,39.19257
25,49,17,17,581.1796028614044,47.32677
45,38,36,22,587.9336576461792,47.458947
48,40,49,25,593.1594398021698,47.45713
39,19,23,13,587.838249206543,47.433155
9,6,7,29,591.880913734436,30.92561
19,52,17,29,585.723730802536,47.326338
10,39,19,51,583.9869432449341,37.257078
49,4,8,15,585.9574820995331,32.967844
28,37,30,30,589.929358959198,47.460488
36,10,37,28,589.2469444274902,47.461256
40,25,50,44,697.8101904392242,47.460407
50,34,32,49,717.5328660011292,47.460905
29,21,25,51,705.0733432769775,47.461132
17,5,43,38,717.3892273902893,47.32766
24,44,7,26,726.9473607540131,30.918897
10,47,26,22,722.238133430481,37.256862
38,16,14,15,710.5842411518097,44.925363
11,33,26,23,704.6855783462524,39.192583
51,33,44,13,715.7885057926178,47.434511
12,45,35,32,702.5120301246643,41.111575
25,28,47,11,721.8858315944672,46.777627
28,18,24,49,728.1511092185974,47.459657
27,38,27,16,727.8095564842224,47.45344
44,35,40,42,728.4016027450562,47.459776
36,5,19,44,719.998651266098,47.437997
41,30,30,50,719.292334318161,47.460578
31,52,14,29,721.6508102416992,44.926746
41,34,26,39,727.6094815731049,47.462861
20,4,32,17,720.8710100650787,47.444341
30,15,51,47,717.3509485721588,47.462372
14,51,44,6,652.7025122642517,38.327362
47,6,40,11,649.4207546710968,46.767818
31,18,50,50,646.8692920207977,47.452265
8,8,25,40,634.0969960689545,33.227384
45,51,44,19,652.3812501430511,47.440181
33,19,25,38,662.6551749706268,47.4466
18,14,50,52,654.8132236003876,47.42945
6,47,34,33,644.228123664856,28.578124
16,31,39,49,663.9070210456848,46.981049
24,15,10,26,664.5830698013306,37.21369
28,19,50,46,659.5500810146332,47.448199
10,49,43,20,643.1091530323029,37.256934
30,4,22,10,653.9120540618896,45.86915
27,26,42,25,642.9580588340759,47.458556
12,45,14,45,654.580739736557,41.118324
23,11,19,27,657.4266030788422,47.423771
7,16,16,14,658.2659456729889,31.029354
41,7,14,33,645.9925162792206,44.920894
10,48,48,26,641.8973927497864,37.255397
41,41,9,31,646.191956281662,35.224528
5,25,39,43,615.3956432342529,25.813443
24,25,9,25,632.469069480896,35.230816
37,12,18,41,631.7438907623291,47.433818
10,12,17,50,642.2481455802917,37.258732
50,24,24,22,648.3430483341217,47.459341
4,28,10,34,630.5782988071442,23.194919
11,27,49,42,629.2849707603455,39.192578
21,36,5,28,641.5707759857178,26.705841
35,30,4,25,635.5655472278595,21.799229
31,51,10,9,641.3546531200409,37.187086
13,32,15,26,649.2858099937439,43.024429
44,9,8,30,638.2232639789581,33.133162
50,29,43,22,650.0864248275757,47.461483
16,7,20,37,652.1659986972809,46.986277
12,12,10,36,643.2229223251343,37.231866
27,39,34,23,649.6113893985748,47.461456
27,24,28,8,639.3529875278473,42.185806
16,5,22,39,642.8682491779327,46.983173
48,24,18,44,651.4890491962433,47.433411
27,21,11,36,651.2823443412781,39.17385
30,37,4,39,679.7473776340485,21.800455
28,45,10,31,700.6386783123016,37.231645
16,22,7,36,703.3572251796722,30.919902
6,4,36,49,680.5331842899323,28.495532
50,49,25,30,721.4007096290588,47.462327
11,6,4,51,700.2867307662964,21.783942
31,50,38,23,697.9120507240295,47.462676
39,48,24,25,713.8072457313538,47.448513
23,35,6,47,701.2649078369141,28.692585
15,10,15,4,688.58203291893,34.400513
51,28,28,8,711.3691527843475,42.187032
17,39,50,47,707.4747490882874,47.329933
50,31,11,29,701.4268312454224,39.175032
24,15,33,5,725.9757947921753,36.289067
13,46,22,43,697.841534614563,43.005487
36,37,46,52,714.114828824997,47.447536
31,52,33,27,700.3309803009033,47.446693
7,20,27,31,704.0369429588318,31.041483
39,23,46,32,728.6713974475861,47.447624
21,21,17,32,715.7118775844574,47.328478
9,16,20,50,679.1669006347656,35.28054
40,44,6,39,681.1105482578278,28.679274
6,43,33,19,661.6140832901001,28.587049
51,21,26,42,687.0224378108978,47.45461
12,19,20,4,689.027735710144,34.411718
38,23,14,24,694.2284033298492,44.921949
14,30,49,14,662.0736389160156,44.917155
34,49,25,17,688.908412694931,47.454834
14,9,39,33,686.9130325317383,44.916402
44,7,11,10,687.2764058113098,39.160383
39,9,7,29,683.9703722000122,30.921695
21,18,25,18,675.6555888652802,47.456882
39,26,38,45,683.0723226070404,47.456442
26,18,35,12,683.8415915966034,47.223006
38,29,29,28,700.241721868515,47.46038
21,38,13,51,683.8274879455566,43.020254
31,22,10,24,690.9235441684723,37.230286
27,14,35,29,675.1325514316559,47.461388
32,14,12,29,690.9109063148499,41.098171
33,8,21,51,682.2880034446716,47.457575
13,48,42,16,654.2067956924438,43.021603
8,48,29,5,659.461621761322,33.157641
22,49,8,41,648.0294151306152,33.15008
35,15,14,23,665.8985075950623,44.922717
38,30,12,36,659.479896068573,41.100717
47,41,47,9,661.4024956226349,44.075747
13,10,28,32,639.9071028232574,43.009417
11,46,25,4,643.4312329292297,34.414636
51,41,28,19,667.2237558364868,47.457572
17,28,20,13,666.5162198543549,47.327358
34,8,39,6,645.7826097011566,38.341639
28,5,5,49,654.7120203971863,26.605512
22,49,51,5,656.7561292648315,36.306547
16,31,41,37,654.4107372760773,46.985193
41,21,47,43,662.0943853855133,47.460937
6,28,4,36,655.6711001396179,21.800055
10,48,41,22,668.8886435031891,37.256882
27,23,50,26,656.3450829982758,47.461059
20,14,16,52,665.0656323432922,46.984841
34,26,22,48,659.7786386013031,47.461183
5,4,45,44,501.7701938152313,25.693058
23,38,38,33,517.7217934131622,47.46602
20,13,44,44,517.9609804153442,47.448682
7,19,20,39,521.8592371940613,31.053833
43,7,18,17,522.4269368648529,47.43985
44,50,14,44,526.4077260494232,44.928702
17,48,14,9,528.4958324432373,44.037351
25,19,7,7,530.9071025848389,30.953707
27,29,19,18,531.3360939025879,47.437645
44,24,48,24,531.7246832847595,47.474064
51,41,43,49,533.1443083286285,47.464435
32,34,14,25,536.6576421260834,44.933493
40,12,50,18,536.8814218044281,47.464743
8,48,26,25,539.9380612373352,33.245285
30,10,24,32,540.1773750782013,47.472869
23,43,46,12,545.0563368797302,47.235991
46,36,33,52,547.1909646987915,47.474807
16,24,18,19,552.3834030628204,46.995739
16,34,49,8,552.6182930469513,42.200213
50,24,24,22,552.6263809204102,47.47068
51,8,30,38,511.87118768692017,47.466295
30,34,51,40,512.197124004364,47.466071
40,18,9,15,512.6840040683746,35.238162
47,29,42,29,503.0525598526001,47.446546
6,52,38,29,501.5287046432495,28.592844
45,38,36,22,511.88468956947327,47.467235
24,38,36,36,507.3004331588745,47.465511
34,50,47,36,521.2783524990082,47.451242
45,49,31,37,521.5476248264313,47.466799
48,40,7,40,509.49417543411255,30.924646
18,7,41,51,514.8060610294342,47.422607
25,27,46,32,511.6067068576813,47.451986
48,37,18,41,523.4082961082458,47.43925
6,24,21,41,505.9717481136322,28.576672
40,34,4,33,512.5774166584015,21.787141
51,34,31,22,524.8761990070343,47.46731
11,6,4,51,506.91376185417175,21.787243
49,31,49,48,521.7159421443939,47.449597
15,52,18,42,513.4726734161377,46.28237
39,28,12,47,519.2319874763489,41.08697
7,29,47,28,506.3054285049439,31.039895
23,15,37,4,510.3902368545532,34.414817
13,43,47,20,513.7167236804962,43.018574
33,47,25,32,516.8321530818939,47.460955
46,28,9,42,508.5108027458191,35.230816
44,35,40,42,520.386447429657,47.455632
25,19,52,8,522.5040459632874,42.183275
14,36,20,15,518.4231698513031,44.923961
27,20,13,43,519.8070719242096,43.016766
32,15,27,40,510.9444031715393,47.460597
50,33,23,49,525.6260249614716,47.452437
6,43,33,19,505.5860602855682,28.587049
9,44,31,21,519.8285796642303,35.282229
7,16,41,8,511.6835584640503,31.032367
50,4,23,22,519.4437491893768,47.458575
50,23,34,15,519.4815878868103,47.436206
45,21,25,44,525.2321197986603,47.453329
38,28,4,14,517.56205701828,21.799228
7,32,28,25,511.2635607719421,31.040295
32,15,29,12,520.5493347644806,47.221966
13,38,50,13,515.8611512184143,43.022016
36,26,34,21,525.1658117771149,47.461323
50,6,23,4,523.1725604534149,34.415745
5,5,37,26,513.5001966953278,25.815476
5,23,20,38,518.3971908092499,25.817041
52,33,34,48,532.4654333591461,47.462131
39,5,28,28,524.5186913013458,47.459702
16,15,23,39,531.0675203800201,46.987309
19,26,12,34,523.5665993690491,41.100683
23,11,19,27,529.9350280761719,47.434491
13,48,42,16,526.0357954502106,43.022995
33,44,37,26,528.0942492485046,47.460655
43,28,6,32,525.0264699459076,28.694891
25,15,32,47,529.0222406387329,47.46107
39,5,4,24,522.3974442481995,21.81287
33,46,34,15,537.0663475990295,47.439565
26,42,8,11,524.4672412872314,33.140996
49,51,22,5,524.8755550384521,36.308589
48,13,24,26,533.4339771270752,47.461164
18,52,28,20,531.5493385791779,47.436215
43,25,52,46,532.7142734527588,47.452821
40,15,49,44,531.1528446674347,47.45023
7,4,34,37,521.3247883319855,30.874471
8,20,4,4,516.0418984889984,21.836404
41,42,17,29,537.7603960037231,47.317431
25,5,20,46,532.8617568016052,47.442108
5,34,34,24,521.1638808250427,25.801147
37,27,15,51,528.9830632209778,46.281341
27,9,25,24,535.1546053886414,47.449681
37,24,18,11,538.447770357132,46.76726
12,12,10,36,535.01708817482,37.218866
51,42,34,11,534.1797709465027,46.768158
47,25,15,30,535.180181980133,46.296731
11,43,52,14,533.414849281311,39.178602
16,13,47,26,532.4093415737152,46.98103
42,14,24,31,535.7901322841644,47.441647
38,47,46,20,539.7646510601044,47.456936
31,22,13,47,531.1216371059418,43.015421
44,27,31,42,542.135333776474,47.456645
45,48,13,42,548.8665010929108,43.018924
49,18,23,29,533.273862361908,47.458406
10,4,14,6,522.5043921470642,36.998436
40,20,11,44,529.552453994751,39.173683
28,26,19,50,533.7989044189453,47.433697
48,33,26,52,521.971447467804,47.460333
47,45,35,12,534.1964707374573,47.22299
12,15,30,46,518.5777661800385,41.110797
17,14,31,27,528.339503288269,47.32821
29,11,10,40,517.2810964584351,37.233209
37,32,31,12,529.1703655719757,47.222989
41,50,13,11,537.3513519763947,43.011977
15,49,31,13,525.5914652347565,46.298136
50,31,11,29,529.4725413322449,39.173805
52,39,5,24,524.9525423049927,26.705848
8,42,8,39,525.0368263721466,33.150827
23,34,8,6,523.0825510025024,32.991174
32,4,45,42,535.5707561969757,47.460718
5,15,17,7,520.6680471897125,25.801141
16,15,40,51,528.754693031311,46.984251
29,35,52,39,533.5803680419922,47.460012
6,15,23,7,512.1275527477264,28.591866
6,35,33,13,510.481917142868,28.588097
19,26,14,37,520.4427199363708,44.924854
15,49,14,43,513.8073687553406,44.911046
40,12,25,50,520.0967354774475,47.462507
31,26,18,15,517.7231001853943,47.417325
42,31,9,23,510.92540073394775,35.232014
48,41,40,26,520.7984621524811,47.462245
22,48,31,25,511.52663588523865,47.462137
21,13,12,27,514.8356261253357,41.103709
28,49,43,39,519.7398338317871,47.461428
40,4,42,9,509.1472899913788,44.047594
39,26,38,45,518.4345753192902,47.462461
33,39,14,15,522.0036113262177,44.92469
37,23,12,31,523.1056094169617,41.090007
49,16,19,5,511.1537802219391,36.289048
24,12,18,27,518.3824560642242,47.415663
30,19,18,11,528.9547526836395,46.75764
29,52,9,25,522.677294254303,35.232032
5,6,4,30,509.4615731239319,21.783221
5,12,29,11,498.722868680954,25.803732
46,51,15,22,526.9959316253662,46.29497
44,50,40,40,506.30119490623474,47.460627
7,25,48,14,512.2554960250854,31.037568
33,27,5,26,502.36809945106506,26.705896
11,39,11,35,512.7639479637146,39.17111
44,21,46,13,510.19126439094543,47.424806
45,30,23,21,517.1416585445404,47.458525
33,19,29,37,509.17912459373474,47.456015
34,8,39,6,506.70694756507874,38.334735
6,9,23,8,510.8168406486511,28.526183
31,49,5,27,517.5021419525146,26.699647
24,46,8,48,508.7707974910736,33.150088
47,44,42,19,522.7749965190887,47.448021
27,7,11,42,508.2626779079437,39.176663
27,30,14,40,518.9871308803558,44.923911
37,34,52,48,507.1519858837128,47.460619
10,40,19,47,509.4858155250549,37.245829
28,9,21,9,500.82643151283264,44.075782
38,16,14,15,522.0712192058563,44.923299
17,15,15,45,514.3730928897858,46.296446
23,44,12,33,522.7571804523468,41.100739
16,32,25,8,521.5746557712555,42.187242
40,27,46,15,522.9687581062317,47.436205
9,21,49,34,509.3300530910492,35.282256
51,31,43,11,520.3233909606934,46.77391
5,19,45,40,507.8837716579437,25.813402
43,23,46,42,521.4965097904205,47.461449
40,27,30,34,514.4230773448944,47.460737
51,50,7,14,525.898232460022,30.918025
21,40,34,19,525.6591427326202,47.457354
30,45,14,39,522.1114301681519,44.923885
27,13,5,47,512.0113184452057,26.708604
41,34,23,6,519.7634632587433,38.340585
25,33,22,22,514.9938311576843,47.461014
46,49,25,31,534.2642292976379,47.461137
51,25,23,46,524.0838258266449,47.458054
48,17,20,9,522.2321999073029,44.075737
16,31,39,49,526.1898469924927,46.985193
44,5,32,26,535.8753488063812,47.460209
52,18,47,22,524.5977821350098,47.443872
35,31,41,42,521.395673751831,47.453754
52,26,51,17,534.7588753700256,47.445189
14,4,38,6,515.7704291343689,38.323686
10,19,46,51,514.1367769241333,37.257012
26,26,33,29,519.162563085556,47.440064
8,8,34,9,512.5769443511963,33.220347
30,52,48,45,526.0994143486023,47.441635
23,37,24,11,521.6866788864136,46.753909
11,49,5,27,514.7445192337036,26.696128
48,4,42,16,519.4469187259674,47.450584
44,9,49,46,517.9291660785675,47.461901
7,32,30,13,514.0618176460266,31.039633
49,33,4,42,509.4035019874573,21.785012
49,6,6,44,513.3972043991089,28.579765
26,9,17,17,519.1370434761047,47.321003
36,31,39,40,537.5613391399384,47.448979
37,26,23,14,520.5927522182465,47.434502
35,30,4,25,511.6136379241944,21.786276
39,45,21,46,529.0874257087708,47.450031
41,47,51,12,529.9312942028046,47.223176
4,35,44,51,518.5924909114838,23.287658
28,15,20,34,524.602917432785,47.441783
32,16,52,51,519.8827052116394,47.46077
31,29,43,10,529.3354976177216,45.878826
23,47,36,19,527.4575555324554,47.457313
19,12,33,12,525.8574233055115,47.223019
52,21,51,16,528.6013960838318,47.450302
29,41,5,35,537.926073551178,26.706034
26,4,8,10,528.8000497817993,32.951969
26,28,8,27,525.4365906715393,33.14845
6,20,18,33,521.0334384441376,28.587209
4,9,15,45,527.7820053100586,23.262075
18,41,43,6,527.2268633842468,38.340826
9,6,7,29,538.4483528137207,30.927797
44,50,47,13,535.5601077079773,47.433306
20,30,22,26,538.699193239212,47.442805
43,11,44,25,534.5469620227814,47.456766
24,15,33,5,536.5903670787811,36.306731
47,31,13,42,544.984052658081,43.020574
11,23,36,34,515.1512439250946,39.192541
8,41,15,9,523.2426598072052,33.220235
16,42,12,23,537.5653131008148,41.101373
38,44,16,21,525.4232828617096,46.98305
32,38,28,10,526.2613019943237,45.878638
26,23,29,29,523.7489330768585,47.461609
37,34,32,27,528.6129977703094,47.460445
30,19,42,13,535.4790389537811,47.433127
26,31,27,25,525.869026184082,47.461596
45,16,13,22,526.3880574703217,43.020695
42,44,13,20,533.981368303299,43.020331
34,50,11,42,527.4176716804504,39.173803
38,21,51,19,531.536616563797,47.457573
41,30,30,50,525.8882479667664,47.460578
40,52,24,26,534.4173345565796,47.460157
41,21,26,26,522.3830728530884,47.460891
20,44,14,8,527.6397571563721,42.185018
21,42,27,7,532.6595115661621,40.236137
26,18,35,12,526.8386092185974,47.223006
51,40,9,29,532.5274746417999,35.230816
25,9,14,11,514.6861438751221,44.898894
27,26,44,41,512.223610162735,47.449744
41,43,22,47,521.700531244278,47.453028
40,27,27,5,506.9052102565765,36.305165
21,21,42,22,515.3516571521759,47.446026
45,40,15,32,519.0655484199524,46.295959
8,24,30,19,503.7687621116638,33.22411
26,9,31,10,518.3276426792145,45.863614
35,9,14,48,518.2352039813995,44.897874
46,10,15,5,511.2596952915192,36.301796
43,23,18,24,523.4251155853271,47.420151
25,10,38,12,518.74245262146,47.204257
37,24,31,46,517.1868834495544,47.441286
7,16,16,14,511.4607074260712,31.023514
50,32,5,15,510.0655047893524,26.704637
24,28,47,27,510.34734892845154,47.453817
30,47,17,20,515.7716100215912,47.305163
24,26,11,36,513.2589213848114,39.173862
10,48,41,22,515.0778505802155,37.250594
17,45,37,29,510.8152899742127,47.32676
35,10,7,27,513.695778131485,30.931506
19,52,12,14,519.2425615787506,41.100839
36,48,34,8,521.4393579959869,42.185806
39,17,37,50,518.0901367664337,47.461136
17,51,50,38,519.5801653862,47.328706
17,6,29,5,511.8667993545532,36.340395
6,16,49,52,514.7067377567291,28.587068
25,19,51,37,512.160558462143,47.461371
37,26,16,20,528.613392829895,46.983353
14,44,46,36,519.2192380428314,44.924328
34,34,5,51,519.0890035629272,26.705847
49,36,13,39,521.0200531482697,43.020388
48,24,18,44,511.6601686477661,47.433411
24,16,37,22,520.0909428596497,47.45932
25,42,44,46,518.9260621070862,47.460882
14,38,26,31,515.2720515727997,44.924443
12,47,35,14,522.690710067749,41.110204
23,44,9,10,523.2525336742401,35.198069
44,25,31,32,528.3223931789398,47.460626
19,28,25,22,510.0911478996277,47.434289
16,37,11,39,512.6732819080353,39.173949
27,36,23,37,527.5831308364868,47.458122
16,30,15,23,519.4432356357574,46.296067
24,9,7,23,506.7443170547485,30.931217
40,18,18,30,523.360912322998,47.433753
50,43,21,16,516.5114090442657,47.449892
41,29,48,11,530.5271122455597,46.757014
7,20,27,31,510.4048857688904,31.040256
26,37,46,36,525.1864867210388,47.461013
32,19,24,50,522.2881157398224,47.459828
28,23,49,16,521.3463449478149,47.43392
33,16,27,41,517.8244559764862,47.441122
7,26,21,29,510.2421293258667,31.020557
40,52,16,13,527.2917623519897,46.985964
27,42,38,30,528.8670723438263,47.460215
26,47,23,16,524.8067398071289,47.429155
25,46,47,29,519.8267300128937,47.460778
40,46,21,43,524.6779789924622,47.443343
29,43,34,16,516.5971357822418,47.432517
23,32,35,11,531.5588436126709,46.773903
6,45,26,12,513.9536972045898,28.585586
7,4,18,11,514.0175030231476,30.878138
36,8,4,35,515.0892686843872,21.802357
42,30,44,43,514.7802443504333,47.461234
14,43,27,52,520.4591600894928,44.919532
8,39,4,39,510.4631552696228,21.799203
18,5,14,7,530.6381800174713,40.244132
48,40,42,9,520.6662993431091,44.075748
7,18,23,31,520.8435411453247,31.040268
34,48,36,33,532.979962348938,47.451208
32,14,12,29,529.0345249176025,41.093155
12,44,39,11,528.2771944999695,41.099962
16,20,18,11,532.340918302536,46.763487
17,16,9,49,528.137044429779,35.224888
52,6,45,50,527.4963750839233,47.448797
49,4,8,15,525.6164002418518,32.967844
34,52,28,22,522.8395745754242,47.447286
32,15,8,34,518.7790269851685,33.150194
27,9,41,42,529.0293710231781,47.460778
38,22,14,43,524.1897177696228,44.924027
47,41,11,10,520.4835975170135,39.15336
22,32,42,44,525.3365707397461,47.460938
36,11,48,39,525.0720508098602,47.460319
8,18,39,47,519.1309275627136,33.231745
5,41,37,8,515.8578567504883,25.790138
5,28,34,18,513.5010507106781,25.813412
40,35,17,44,521.9976637363434,47.326423
45,11,32,19,531.4566495418549,47.458926
50,30,28,9,523.4336369037628,44.075747
32,48,11,28,518.0095536708832,39.173814
50,39,9,20,516.3194642066956,35.230731
44,44,31,51,523.48166680336,47.461032
27,23,50,26,526.0348429679871,47.461059
45,4,31,15,528.3265969753265,47.436555
46,15,22,9,524.0760486125946,44.075747
41,34,26,39,522.5810978412628,47.460341
35,45,38,41,525.2815980911255,47.460533
46,27,13,12,521.895890712738,43.015904
26,45,46,23,524.0805160999298,47.46094
36,36,26,46,527.4788236618042,47.460345
17,44,17,14,535.2917330265045,47.307714
47,26,4,12,512.458104133606,21.78266
13,25,6,32,518.4261560440063,28.670807
49,12,42,44,526.0955233573914,47.450416
12,39,22,22,519.2114405632019,41.100915
41,30,12,43,519.1424105167389,41.100898
14,8,40,18,519.9435114860535,44.922875
13,18,14,48,522.8820750713348,43.015836
33,34,9,30,522.957808971405,35.21058
28,51,52,34,518.1767995357513,47.448461
42,45,21,11,522.3846356868744,46.774112
45,47,10,29,528.4120726585388,37.230429
38,8,36,43,534.6512730121613,47.444374
23,4,37,4,513.099603176117,34.415926
20,30,33,39,536.6472318172455,47.443018
41,7,14,33,528.1310122013092,44.910067
14,41,47,15,529.5179936885834,44.924777
49,44,43,24,523.7687954902649,47.450019
29,51,48,30,522.947491645813,47.452332
21,42,14,16,541.7456243038177,44.906869
45,42,52,33,520.6693770885468,47.460008
39,8,15,14,523.4439692497253,46.297043
30,11,40,37,523.6090259552002,47.460904
19,16,18,4,514.7306237220764,34.415697
15,33,39,14,519.9628469944,46.295661
16,52,13,52,513.2899513244629,43.020288
42,31,49,11,522.9239871501923,46.771797
39,34,25,50,516.9375290870667,47.460955
7,43,44,47,518.1443755626678,31.040294
18,7,18,9,518.39985871315,44.071268
42,4,36,21,520.3881614208221,47.459542
15,6,48,29,517.8626334667206,46.295271
43,32,15,9,537.2931218147278,44.076469
51,29,24,21,525.6897983551025,47.454444
16,5,22,39,513.4603934288025,46.983173
4,28,9,7,515.7679381370544,22.954148
22,13,30,46,517.7807791233063,47.453263
12,48,6,41,513.200700044632,28.690778
45,6,22,50,519.5536892414093,47.46152
50,14,18,35,518.645537853241,47.432746
32,8,52,32,519.8587787151337,47.461429
37,31,9,11,535.7896709442139,35.2225
20,18,15,4,533.269547700882,34.415697
13,8,42,29,532.4952502250671,43.021958
32,36,7,40,530.8910224437714,30.918894
24,47,14,48,542.4331126213074,44.923966
33,10,49,18,539.975576877594,47.458726
39,39,21,16,549.3741767406464,47.449892
50,32,20,38,549.2798802852631,47.443033
29,44,22,6,537.0661344528198,38.340586
43,25,43,28,542.0928854942322,47.460443
39,37,52,46,543.8519079685211,47.459841
52,43,47,45,544.3794226646423,47.46081
16,29,4,21,541.3336029052734,21.799217
7,52,50,36,546.489818572998,31.040294
13,46,22,43,548.6477165222168,43.021388
28,42,34,29,548.0044991970062,47.460234
38,10,25,24,555.0025045871735,47.461049
35,50,45,31,556.6213104724884,47.460646
38,43,35,41,560.0090217590332,47.460651
39,23,43,36,607.5661761760712,47.448763
28,41,8,38,597.9292311668396,33.140231
37,12,13,51,604.7416198253632,43.008352
26,22,23,44,596.9492385387421,47.440163
51,46,28,33,612.4420368671417,47.458211
47,22,52,19,596.7099959850311,47.451942
